Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3030953,2016-12-21 00:00:00,2015-12-18 04:15:58,10592451,540215001,0,51,337,,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/002959/SRR3030953,SRX1490548,,miRNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP067478,PRJNA306190,,306190,SRS1158006,SAMN04253452,simple,8842,Anser,liver transcriptomes of 89-day-old overfed geese,,,,,male,,no,,,,,YANGZHOU UNIVERSITY,SRA320336,,public,D3445D99A61E3E64611B1574CC5328AF,4948FFD51818ED52AFA1565C90D25281
SRR3030954,2016-12-21 00:00:00,2015-12-18 04:18:27,14088213,718498863,0,51,448,,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/002959/SRR3030954,SRX1490548,,miRNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP067478,PRJNA306190,,306190,SRS1158006,SAMN04253452,simple,8842,Anser,liver transcriptomes of 89-day-old overfed geese,,,,,male,,no,,,,,YANGZHOU UNIVERSITY,SRA320336,,public,604D27EFA47888D1B299B0A2FD04D6AC,E1C874C62D002DDE31B5EA6CB85CB05C
SRR3030979,2016-12-21 00:00:00,2015-12-18 05:19:31,13109131,668565681,0,51,415,,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/002959/SRR3030979,SRX1490548,,miRNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP067478,PRJNA306190,,306190,SRS1158006,SAMN04253452,simple,8842,Anser,liver transcriptomes of 89-day-old overfed geese,,,,,male,,no,,,,,YANGZHOU UNIVERSITY,SRA320336,,public,237534DEF3071F4BE2F4EF9F56734D15,4AD4067B6A5BF8BA77A5FA13137C20C1
ERR1193576,2015-12-19 08:03:21,2015-12-19 08:54:26,67155865,3357793250,0,50,1987,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193576,ERX1266889,adrenal_male_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020897,SAMEA3713748,simple,9031,Gallus gallus,E-MTAB-1826:adrenal-gland_male,,,,,male,,no,,,,,USDA_ARS_BARC,ERA547177,,public,26D3A397B896A7988DDB933ADEF02D20,9E05AD6F31FD8594428B6D8BE6088615
ERR1193577,2015-12-19 08:03:21,2015-12-19 08:55:12,30404410,1520220500,0,50,877,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193577,ERX1266890,adipose_male_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020898,SAMEA3713749,simple,9031,Gallus gallus,E-MTAB-1826:adipose_male,,,,,male,,no,,,,,USDA_ARS_BARC,ERA547177,,public,C2265848B587F9FA2573B6402AEAA81B,AB6CB742BBD25D272C3597B65DEF2E0D
ERR1193578,2015-12-19 08:03:21,2015-12-19 08:57:26,71846051,3592302550,0,50,2140,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193578,ERX1266891,adipose_female_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020899,SAMEA3713750,simple,9031,Gallus gallus,E-MTAB-1826:adipose_female,,,,,female,,no,,,,,USDA_ARS_BARC,ERA547177,,public,656CFA590CCA7B67AFCA9B78F69C1897,4879856F10C8E918E822A2E66A754290
ERR1193579,2015-12-19 08:03:21,2015-12-19 08:53:27,22327006,1116350300,0,50,627,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193579,ERX1266892,cerebrum_male_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020900,SAMEA3713751,simple,9031,Gallus gallus,E-MTAB-1826:cerebrum_male,,,,,male,,no,,,,,USDA_ARS_BARC,ERA547177,,public,6BA3111EE939E718F8015A9EE77DDFAA,FDA5A4AAFD8BD4ACF43765A1156F9569
ERR1193580,2015-12-19 08:03:21,2015-12-19 08:53:21,18621202,931060100,0,50,552,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193580,ERX1266893,cerebrum_female_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020901,SAMEA3713752,simple,9031,Gallus gallus,E-MTAB-1826:cerebrum_female,,,,,female,,no,,,,,USDA_ARS_BARC,ERA547177,,public,F94968EAC4055EDDD806509FFBFA1614,412A104ADDFC174618E9E6586BC58CC5
ERR1193581,2015-12-19 08:03:21,2015-12-19 08:54:21,56451124,2822556200,0,50,1754,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193581,ERX1266894,cerebellum_male_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020902,SAMEA3713753,simple,9031,Gallus gallus,E-MTAB-1826:cerebellum_male,,,,,male,,no,,,,,USDA_ARS_BARC,ERA547177,,public,C13B63D5AE0B2514F5471E2E2BFF03CB,B5A9C587A531E5180B60C87BE6A3B5E8
ERR1193582,2015-12-19 08:03:21,2015-12-19 08:53:25,34044716,1702235800,0,50,953,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193582,ERX1266895,cerebellum_female_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020903,SAMEA3713754,simple,9031,Gallus gallus,E-MTAB-1826:cerebellum_female,,,,,female,,no,,,,,USDA_ARS_BARC,ERA547177,,public,9B6F33CB3B85E5E90610E536458F13AE,9E129694EC8E7FEA94097BE4DECB2397
ERR1193583,2015-12-19 08:03:21,2015-12-19 08:53:32,24999030,1249951500,0,50,762,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193583,ERX1266896,testis_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020904,SAMEA3713755,simple,9031,Gallus gallus,E-MTAB-1826:testis,,,,,male,,no,,,,,USDA_ARS_BARC,ERA547177,,public,8DD3389947639FC95FE14F486348D9D8,7E7BCD95EC13DD161A482077CDF36B84
ERR1193584,2015-12-19 08:03:21,2015-12-19 08:53:43,20639432,1031971600,0,50,562,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193584,ERX1266897,ovary_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020905,SAMEA3713756,simple,9031,Gallus gallus,E-MTAB-1826:ovary,,,,,female,,no,,,,,USDA_ARS_BARC,ERA547177,,public,548F3380964CDED9DFB4870ECE407075,96CF33D6E87BE455C52B9C4728F3A040
ERR1193585,2015-12-19 08:03:21,2015-12-19 08:52:40,20714759,1035737950,0,50,659,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193585,ERX1266898,heart_male_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020906,SAMEA3713757,simple,9031,Gallus gallus,E-MTAB-1826:heart_male,,,,,male,,no,,,,,USDA_ARS_BARC,ERA547177,,public,38EF9AA9F5B499265187D62F677A5F23,4E1644106C01ED85E6A71F76B6A6BF63
ERR1193586,2015-12-19 08:03:21,2015-12-19 08:52:22,17283493,864174650,0,50,531,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193586,ERX1266899,heart_female_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020907,SAMEA3713758,simple,9031,Gallus gallus,E-MTAB-1826:heart_female,,,,,female,,no,,,,,USDA_ARS_BARC,ERA547177,,public,6D5DA43AA5CE7D1D5EF0725A7A6B0D95,874658ABD4E89F21D2AE4E5D634324B3
ERR1193587,2015-12-19 08:03:21,2015-12-19 08:53:24,27937862,1396893100,0,50,824,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193587,ERX1266900,hypothalamus_male_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020908,SAMEA3713759,simple,9031,Gallus gallus,E-MTAB-1826:hypothalamus_male,,,,,male,,no,,,,,USDA_ARS_BARC,ERA547177,,public,E0A39D383CB5A3362F15D1D3B8362241,CF8CD8D7F06E9B236B3108F029822E36
ERR1193588,2015-12-19 08:03:21,2015-12-19 08:51:54,38654867,1932743350,0,50,1157,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193588,ERX1266901,hypothalamus_female_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020909,SAMEA3713760,simple,9031,Gallus gallus,E-MTAB-1826:hypothalamus_female,,,,,female,,no,,,,,USDA_ARS_BARC,ERA547177,,public,DC0472828145DC83E6233AB64D64B275,AFE4680EB76CF20DA7F744373BFDCD0B
ERR1193589,2015-12-19 08:03:21,2015-12-19 08:51:52,36534714,1826735700,0,50,1023,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193589,ERX1266902,kidney_male_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020910,SAMEA3713761,simple,9031,Gallus gallus,E-MTAB-1826:kidney_male,,,,,male,,no,,,,,USDA_ARS_BARC,ERA547177,,public,33D0B8690E2367CDFB43F282CE840B50,0BC657C906422B0EB5744BABF4A55ECB
ERR1193590,2015-12-19 08:03:21,2015-12-19 08:51:28,24181540,1209077000,0,50,652,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193590,ERX1266903,kidney_female_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020911,SAMEA3713762,simple,9031,Gallus gallus,E-MTAB-1826:kidney_female,,,,,female,,no,,,,,USDA_ARS_BARC,ERA547177,,public,3AF06A3086E1C6862AE6B9BCEC84452C,74805C6795706E885B06957F46F0CE76
ERR1193591,2015-12-19 08:03:21,2015-12-19 08:51:45,40357138,2017856900,0,50,1182,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193591,ERX1266904,liver_male_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020912,SAMEA3713763,simple,9031,Gallus gallus,E-MTAB-1826:liver_male,,,,,male,,no,,,,,USDA_ARS_BARC,ERA547177,,public,C9A1F773C50A017586FF84F34E1A90FD,844F7374B50DA4D2BB42CDA743E79F14
ERR1193592,2015-12-19 08:03:21,2015-12-19 08:51:02,34674877,1733743850,0,50,1023,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193592,ERX1266905,liver_female_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020913,SAMEA3713764,simple,9031,Gallus gallus,E-MTAB-1826:liver_female,,,,,female,,no,,,,,USDA_ARS_BARC,ERA547177,,public,0B397B173BD843F55F114B6BAE66AF11,848E6F088E52E4C0897970E5519E2F76
ERR1193593,2015-12-19 08:03:21,2015-12-19 08:50:47,23364096,1168204800,0,50,729,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193593,ERX1266906,lung_male_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020914,SAMEA3713765,simple,9031,Gallus gallus,E-MTAB-1826:lung_male,,,,,male,,no,,,,,USDA_ARS_BARC,ERA547177,,public,9A31BB0E6BF6858918D1902777D0064B,4B1D293BB424A4A9D228BEB6C3070ABC
ERR1193594,2015-12-19 08:03:21,2015-12-19 08:50:52,43015176,2150758800,0,50,1213,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193594,ERX1266907,lung_female_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020915,SAMEA3713766,simple,9031,Gallus gallus,E-MTAB-1826:lung_female,,,,,female,,no,,,,,USDA_ARS_BARC,ERA547177,,public,74214A9EF64E855D8D2DBECBD4164847,2BC3E1F1C32B2CF8DD2DD69EFFA5F3FA
ERR1193595,2015-12-19 08:03:21,2015-12-19 08:49:41,22614665,1130733250,0,50,622,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193595,ERX1266908,muscle_male_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020916,SAMEA3713767,simple,9031,Gallus gallus,E-MTAB-1826:breast-muscle_male,,,,,male,,no,,,,,USDA_ARS_BARC,ERA547177,,public,6127F9A5ED86DDC0212AAC1A338FD176,FCA2E524ABC6372BF0049718354B0611
ERR1193596,2015-12-19 08:03:21,2015-12-19 08:49:41,33086168,1654308400,0,50,987,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193596,ERX1266909,muscle_female_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020917,SAMEA3713768,simple,9031,Gallus gallus,E-MTAB-1826:breast-muscle_female,,,,,female,,no,,,,,USDA_ARS_BARC,ERA547177,,public,078A45945904A487561D61890D1C3B90,53430F2F1152C2D6AE39F63974D799A7
ERR1193597,2015-12-19 08:03:21,2015-12-19 08:49:10,25793007,1289650350,0,50,753,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193597,ERX1266910,nerve_male_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020918,SAMEA3713769,simple,9031,Gallus gallus,E-MTAB-1826:sciatic-nerve_male,,,,,male,,no,,,,,USDA_ARS_BARC,ERA547177,,public,EDB40330759C5E6E547FEFA2F92BFCF1,5ABFA658ACBCA8A9681F789E9C7D0EEA
ERR1193598,2015-12-19 08:03:21,2015-12-19 08:49:10,26955282,1347764100,0,50,796,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193598,ERX1266911,nerve_female_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020919,SAMEA3713770,simple,9031,Gallus gallus,E-MTAB-1826:sciatic-nerve_female,,,,,female,,no,,,,,USDA_ARS_BARC,ERA547177,,public,15FFC7A12B24E5F091826871A159F2CA,9E80DE3D4B8260F4DE24F62C687EAAE2
ERR1193599,2015-12-19 08:03:21,2015-12-19 08:49:47,60794495,3039724750,0,50,1842,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193599,ERX1266912,proventriculus_male_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020920,SAMEA3713771,simple,9031,Gallus gallus,E-MTAB-1826:proventriculus_male,,,,,male,,no,,,,,USDA_ARS_BARC,ERA547177,,public,F789511CC6947FD081EFF759018214C7,1037D91A7F5A644D031307F72170E27C
ERR1193600,2015-12-19 08:03:21,2015-12-19 08:47:55,32559779,1627988950,0,50,932,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193600,ERX1266913,proventriculus_female_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020921,SAMEA3713772,simple,9031,Gallus gallus,E-MTAB-1826:proventriculus_female,,,,,female,,no,,,,,USDA_ARS_BARC,ERA547177,,public,9B25B5342FA431E796991ED59CB94E21,403BA6EA96B82352C35B2CE13E3D4574
ERR1193601,2015-12-19 08:03:21,2015-12-19 08:48:15,34256012,1712800600,0,50,993,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193601,ERX1266914,spleen_male_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020922,SAMEA3713773,simple,9031,Gallus gallus,E-MTAB-1826:spleen_male,,,,,male,,no,,,,,USDA_ARS_BARC,ERA547177,,public,CCF3EF12EA5F40E7953AE5757454D036,E5699486BC8C18407CEEE216E83DEDC9
ERR1193602,2015-12-19 08:03:21,2015-12-19 08:48:24,82298374,4114918700,0,50,2457,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR1193/ERR1193602,ERX1266915,spleen_female_smallRNA,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP013606,PRJEB12164,,306235,ERS1020923,SAMEA3713774,simple,9031,Gallus gallus,E-MTAB-1826:spleen_female,,,,,female,,no,,,,,USDA_ARS_BARC,ERA547177,,public,C81C57904169B6494789A1918735AE48,0FA8DE29609BE88A841D805A10772ADB
DRR045018,2015-12-21 09:32:14,2015-12-21 09:32:57,10906770,1645090766,10906770,150,683,,https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000043/DRR045018,DRX040343,SST,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,150,0,ILLUMINA,Illumina MiSeq,DRP002845,PRJDB4165,2,306739,DRS022259,SAMD00039158,simple,93934,Coturnix japonica,DRS022259,,,,,,,no,,,,,UTSUNOMIYA,DRA003919,,public,78FF022692301F73AD39EC3E8ECB7FF3,A29EAEEE29C64B65E060C9A3FC9FA9A2
DRR045017,2015-12-21 09:32:14,2015-12-21 09:32:58,12377574,1868072602,12377574,150,775,,https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000043/DRR045017,DRX040342,Epi,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,150,0,ILLUMINA,Illumina MiSeq,DRP002845,PRJDB4165,2,306739,DRS022258,SAMD00039157,simple,93934,Coturnix japonica,DRS022258,,,,,female,,no,,,,,UTSUNOMIYA,DRA003919,,public,D0C652F827443FC6F296C85F0C501FDF,7A114833196E1E555ED6015F95B72554
SRR3084243,2016-02-01 00:00:00,2016-01-05 15:28:11,11916782,2407189964,11916782,202,1489,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003011/SRR3084243,SRX1513074,DTC1L1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP067990,PRJNA307355,,307355,SRS1232028,SAMN04381874,simple,9103,Meleagris gallopavo,DTC1L1,,,,,male,,no,,,,,UNIVERSITY OF MINNESOTA,SRA325944,,public,F1EE3B23070080D02247502BEABCEB00,9E3485B6C20748C2BAB1BBAA82E4DCA9
SRR3084244,2016-02-01 00:00:00,2016-01-05 15:35:01,11029006,2227859212,11029006,202,1376,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003011/SRR3084244,SRX1513128,DTC1L2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP067990,PRJNA307355,,307355,SRS1232081,SAMN04381875,simple,9103,Meleagris gallopavo,DTC1L2,,,,,male,,no,,,,,UNIVERSITY OF MINNESOTA,SRA326096,,public,D0DD16D2AFC322B07624BC0F1E03306C,227F8647C2345C90896E7BA741561B1B
SRR3084247,2016-02-01 00:00:00,2016-01-05 16:16:09,11175837,2257519074,11175837,202,1398,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003011/SRR3084247,SRX1513131,DTC1L3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP067990,PRJNA307355,,307355,SRS1232087,SAMN04381876,simple,9103,Meleagris gallopavo,DTC1L3,,,,,male,,no,,,,,UNIVERSITY OF MINNESOTA,SRA326121,,public,88EB557DBD0B36C44EE9227312F165EF,C5BC9E9A83ECD33625B37AE9C32CDE78
SRR3084605,2016-02-01 00:00:00,2016-01-05 16:18:50,10284190,2077406380,10284190,202,1283,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003012/SRR3084605,SRX1513152,DTC1L5,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP067990,PRJNA307355,,307355,SRS1232103,SAMN04381877,simple,9103,Meleagris gallopavo,DTC1L5,,,,,male,,no,,,,,UNIVERSITY OF MINNESOTA,SRA326133,,public,F0F01C3A4BBD95628D25ECEDD0D6FE84,862933523D5EE9ECD6D686EF966912FD
SRR3084609,2016-02-01 00:00:00,2016-01-05 16:22:57,9284352,1875439104,9284352,202,1159,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003012/SRR3084609,SRX1513155,DTC1L6,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP067990,PRJNA307355,,307355,SRS1232111,SAMN04381880,simple,9103,Meleagris gallopavo,DTC1L6,,,,,male,,no,,,,,UNIVERSITY OF MINNESOTA,SRA326147,,public,C575FE6866D288AA2FE83046D8651D95,D0B76E5E4C78FB8758A8554EEB420E77
SRR3084610,2016-02-01 00:00:00,2016-01-05 17:14:19,12053905,2434888810,12053905,202,1508,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003012/SRR3084610,SRX1513156,DTC1L7,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP067990,PRJNA307355,,307355,SRS1232112,SAMN04381881,simple,9103,Meleagris gallopavo,DTC1L7,,,,,female,,no,,,,,UNIVERSITY OF MINNESOTA,SRA326148,,public,8153EEF369E8BD7A4754A3ACDEF2D860,6AA4519B908B20BE7252437EA8EF4E38
SRR3084611,2016-02-01 00:00:00,2016-01-05 17:19:27,9715787,1962588974,9715787,202,1211,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003012/SRR3084611,SRX1513205,DTC5L1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP067990,PRJNA307355,,307355,SRS1232161,SAMN04381890,simple,9103,Meleagris gallopavo,DTC5L1,,,,,male,,no,,,,,UNIVERSITY OF MINNESOTA,SRA326234,,public,43A5B60DF8AB75B0D26381220165C7D9,D223CD97683E5C626B2C36AAB6057D23
SRR3084613,2016-02-01 00:00:00,2016-01-05 17:17:37,9616216,1942475632,9616216,202,1199,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003012/SRR3084613,SRX1513206,DTC5L2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP067990,PRJNA307355,,307355,SRS1232162,SAMN04381891,simple,9103,Meleagris gallopavo,DTC5L2,,,,,female,,no,,,,,UNIVERSITY OF MINNESOTA,SRA326235,,public,60002B821732EB672822A6441A5E6DBB,5837AE36C440763A4B3893F8517F140C
SRR3084614,2016-02-01 00:00:00,2016-01-05 17:22:16,8737649,1765005098,8737649,202,1091,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003012/SRR3084614,SRX1513207,DTC5L3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP067990,PRJNA307355,,307355,SRS1232163,SAMN04381892,simple,9103,Meleagris gallopavo,DTC5L3,,,,,male,,no,,,,,UNIVERSITY OF MINNESOTA,SRA326238,,public,0DDB4BA57C455263D35276E2DBE7255B,CB13DF58CDB1BC7C0F93CCB258BA1D1C
SRR3084617,2016-02-01 00:00:00,2016-01-05 17:24:18,11672039,2357751878,11672039,202,1491,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003012/SRR3084617,SRX1513208,DTC5L4,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP067990,PRJNA307355,,307355,SRS1232164,SAMN04381893,simple,9103,Meleagris gallopavo,DTC5L4,,,,,female,,no,,,,,UNIVERSITY OF MINNESOTA,SRA326243,,public,3A137936EFA3C2B32BCC4BFC8899E922,67DC0A0CE127C89170346318E7134CC6
SRR3084618,2016-02-01 00:00:00,2016-01-05 18:33:22,8556654,1728444108,8556654,202,1077,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003012/SRR3084618,SRX1513209,DTC5L6,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP067990,PRJNA307355,,307355,SRS1232165,SAMN04381897,simple,9103,Meleagris gallopavo,DTC5L6,,,,,female,,no,,,,,UNIVERSITY OF MINNESOTA,SRA326246,,public,2FA1254E6D242A632DA5F7792BCBF86E,FC2CEB27804DB6EC25F3B1F11CE75B5A
